project_id,plot_id,parcel_id,state,project_type,total_land_required_hectares,land_acquired_percent,pending_approvals,compensation_pending_percent,legal_cases,affected_families,rr_completed_percent,possession_percent,planned_duration_months,environmental_clearance,forest_clearance,previous_delay_days,delay_days,delay_risk,project_status,year,district,project_name,project_reference,data_provenance,ministry,key_event,urban_rural,forest_district,compensation_status,rehabilitation_status,objection_count,project_completion_status
LA-201057,PLOT-06432,PARCEL-06432,Chhattisgarh,Irrigation,15.0,95.5,0,25.7,0,89,66.9,86.0,19,Not Required,Not Required,7,30,Low,Near Completion,2020,Bilaspur,Irrigation Development Project 1057,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Rural,No,Substantially Disbursed,Substantially Complete,3,Completed
LA-201057,PLOT-06433,PARCEL-06433,Chhattisgarh,Irrigation,15.0,100.0,0,9.4,0,89,63.7,73.8,19,Not Required,Not Required,29,30,Low,Completed,2021,Bilaspur,Irrigation Development Project 1057,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Rural,No,Substantially Disbursed,Partially Complete,3,Completed
LA-201058,PLOT-06434,PARCEL-06434,Odisha,Power Transmission,15.0,14.5,1,90.7,0,67,11.3,11.7,12,Pending,Pending,0,0,Low,Early Stage,2018,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Notification Issued,Rural,Yes,Not Started,Not Started,0,Completed
LA-201058,PLOT-06435,PARCEL-06435,Odisha,Power Transmission,15.0,16.1,3,84.7,0,67,12.5,14.5,12,Approved,Approved,0,0,Low,In Progress,2019,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Forest Clearance Received,Rural,Yes,Not Started,Not Started,0,Completed
LA-201058,PLOT-06436,PARCEL-06436,Odisha,Power Transmission,15.0,36.8,1,66.3,0,67,29.4,34.7,12,Approved,Pending,0,0,Low,In Progress,2020,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,Yes,Partially Disbursed,Not Started,0,Completed
LA-201058,PLOT-06437,PARCEL-06437,Odisha,Power Transmission,15.0,43.2,0,58.7,0,67,36.2,38.4,12,Approved,Approved,0,0,Low,In Progress,2021,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,0,Completed
LA-201058,PLOT-06438,PARCEL-06438,Odisha,Power Transmission,15.0,63.9,1,44.1,0,67,39.7,52.2,12,Approved,Approved,0,0,Low,In Progress,2022,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,0,Completed
LA-201058,PLOT-06439,PARCEL-06439,Odisha,Power Transmission,15.0,77.4,2,35.1,0,67,46.8,73.1,12,Approved,Approved,0,0,Low,In Progress,2023,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,Yes,Partially Disbursed,Partially Complete,0,Completed
LA-201058,PLOT-06440,PARCEL-06440,Odisha,Power Transmission,15.0,89.2,0,23.4,0,67,72.4,62.6,12,Approved,Approved,0,0,Low,Near Completion,2024,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,Yes,Substantially Disbursed,Substantially Complete,0,Completed
LA-201058,PLOT-06441,PARCEL-06441,Odisha,Power Transmission,15.0,100.0,1,8.7,0,67,87.4,80.3,12,Approved,Approved,0,0,Low,Completed,2025,Keonjhar,Power Transmission Development Project 1058,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Power,Routine Progress,Rural,Yes,Substantially Disbursed,Substantially Complete,0,Completed
LA-201059,PLOT-06442,PARCEL-06442,Haryana,Industrial Corridor,16.4,1.7,0,98.1,0,147,1.0,1.2,43,Approved,Not Required,0,0,Low,Early Stage,2023,Gurugram,Industrial Corridor Development Project 1059,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Environmental Clearance Received,Urban,No,Not Started,Not Started,0,Ongoing
LA-201059,PLOT-06443,PARCEL-06443,Haryana,Industrial Corridor,16.4,26.4,2,91.0,0,147,14.5,21.0,43,Pending,Not Required,0,0,Low,In Progress,2024,Gurugram,Industrial Corridor Development Project 1059,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),No Major Update,Urban,No,Not Started,Not Started,0,Ongoing
LA-201059,PLOT-06444,PARCEL-06444,Haryana,Industrial Corridor,16.4,37.9,2,82.8,0,147,31.8,28.9,43,Approved,Not Required,0,0,Low,In Progress,2025,Gurugram,Industrial Corridor Development Project 1059,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Objections Filed,Urban,No,Not Started,Not Started,21,Ongoing
LA-201060,PLOT-06445,PARCEL-06445,Himachal Pradesh,Irrigation,15.0,16.3,2,93.4,0,148,11.8,12.7,68,Not Required,Pending,23,209,Medium,Early Stage,2022,Kangra,Irrigation Development Project 1060,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-201060,PLOT-06446,PARCEL-06446,Himachal Pradesh,Irrigation,15.0,25.4,4,80.8,0,148,15.4,21.6,68,Not Required,Pending,96,209,Medium,In Progress,2023,Kangra,Irrigation Development Project 1060,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Compensation Initiated,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-201060,PLOT-06447,PARCEL-06447,Himachal Pradesh,Irrigation,15.0,26.7,3,78.7,0,148,24.0,20.9,68,Not Required,Pending,154,209,Medium,In Progress,2024,Kangra,Irrigation Development Project 1060,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Forest Clearance Pending,Rural,Yes,Not Started,Not Started,0,Ongoing
LA-201060,PLOT-06448,PARCEL-06448,Himachal Pradesh,Irrigation,15.0,49.1,1,64.9,0,148,29.4,43.4,68,Not Required,Approved,201,209,Medium,In Progress,2025,Kangra,Irrigation Development Project 1060,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Forest Clearance Received,Rural,Yes,Partially Disbursed,Not Started,0,Ongoing
LA-201061,PLOT-06449,PARCEL-06449,Bihar,Highway,44.2,2.3,3,95.7,0,106,1.7,2.0,19,Approved,Not Required,0,213,Medium,Early Stage,2021,Muzaffarpur,Highway Development Project 1061,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201061,PLOT-06450,PARCEL-06450,Bihar,Highway,44.2,21.9,4,83.5,0,106,19.0,17.6,19,Pending,Not Required,41,213,Medium,In Progress,2022,Muzaffarpur,Highway Development Project 1061,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-201061,PLOT-06451,PARCEL-06451,Bihar,Highway,44.2,42.9,0,72.1,0,106,38.0,34.2,19,Approved,Not Required,92,213,Medium,In Progress,2023,Muzaffarpur,Highway Development Project 1061,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-201061,PLOT-06452,PARCEL-06452,Bihar,Highway,44.2,64.7,0,58.7,0,106,37.5,48.0,19,Approved,Not Required,213,213,Medium,In Progress,2025,Muzaffarpur,Highway Development Project 1061,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201062,PLOT-06453,PARCEL-06453,Delhi,Irrigation,22.2,16.2,1,93.1,0,49,11.6,12.9,41,Not Required,Pending,28,121,Medium,Early Stage,2015,Dwarka,Irrigation Development Project 1062,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-201062,PLOT-06454,PARCEL-06454,Delhi,Irrigation,22.2,19.2,2,91.3,0,49,13.0,15.7,41,Not Required,Approved,40,121,Medium,In Progress,2017,Dwarka,Irrigation Development Project 1062,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Forest Clearance Received,Urban,No,Not Started,Not Started,3,Completed
LA-201062,PLOT-06455,PARCEL-06455,Delhi,Irrigation,22.2,53.3,0,80.8,0,49,41.5,45.9,41,Not Required,Approved,29,121,Medium,In Progress,2018,Dwarka,Irrigation Development Project 1062,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Urban,No,Not Started,Partially Complete,3,Completed
LA-201062,PLOT-06456,PARCEL-06456,Delhi,Irrigation,22.2,68.4,1,74.2,0,49,40.5,61.3,41,Not Required,Approved,61,121,Medium,In Progress,2019,Dwarka,Irrigation Development Project 1062,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Urban,No,Not Started,Partially Complete,3,Completed
LA-201062,PLOT-06457,PARCEL-06457,Delhi,Irrigation,22.2,77.4,0,69.9,0,49,54.9,72.2,41,Not Required,Approved,81,121,Medium,In Progress,2020,Dwarka,Irrigation Development Project 1062,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Urban,No,Not Started,Partially Complete,3,Completed
LA-201062,PLOT-06458,PARCEL-06458,Delhi,Irrigation,22.2,89.3,0,62.3,0,49,77.8,70.9,41,Not Required,Approved,79,121,Medium,Near Completion,2022,Dwarka,Irrigation Development Project 1062,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Urban,No,Partially Disbursed,Substantially Complete,3,Completed
LA-201062,PLOT-06459,PARCEL-06459,Delhi,Irrigation,22.2,100.0,0,58.3,0,49,62.1,78.1,41,Not Required,Approved,113,121,Medium,Completed,2023,Dwarka,Irrigation Development Project 1062,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Urban,No,Partially Disbursed,Partially Complete,3,Completed
LA-201063,PLOT-06460,PARCEL-06460,Kerala,Highway,55.3,1.3,3,98.0,0,49,0.8,1.1,27,Pending,Not Required,3,69,Low,Early Stage,2020,Thiruvananthapuram,Highway Development Project 1063,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-201063,PLOT-06461,PARCEL-06461,Kerala,Highway,55.3,12.6,0,85.8,0,49,7.9,11.2,27,Approved,Not Required,0,69,Low,In Progress,2021,Thiruvananthapuram,Highway Development Project 1063,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201063,PLOT-06462,PARCEL-06462,Kerala,Highway,55.3,29.7,2,76.8,0,49,16.5,22.0,27,Pending,Not Required,0,69,Low,In Progress,2022,Thiruvananthapuram,Highway Development Project 1063,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Not Started,Not Started,0,Ongoing
LA-201063,PLOT-06463,PARCEL-06463,Kerala,Highway,55.3,46.7,1,65.7,0,49,35.7,37.4,27,Approved,Not Required,69,69,Low,In Progress,2023,Thiruvananthapuram,Highway Development Project 1063,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),No Major Update,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201063,PLOT-06464,PARCEL-06464,Kerala,Highway,55.3,57.3,0,56.8,0,49,43.1,44.6,27,Approved,Not Required,41,69,Low,In Progress,2025,Thiruvananthapuram,Highway Development Project 1063,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Road Transport & Highways (MoRTH/NHAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,0,Ongoing
LA-201064,PLOT-06465,PARCEL-06465,Himachal Pradesh,Industrial Corridor,15.0,16.3,1,93.0,0,82,11.8,15.3,44,Pending,Not Required,43,258,Medium,Early Stage,2018,Shimla,Industrial Corridor Development Project 1064,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Notification Issued,Rural,No,Not Started,Not Started,0,Completed
LA-201064,PLOT-06466,PARCEL-06466,Himachal Pradesh,Industrial Corridor,15.0,28.4,4,83.6,0,82,25.3,21.6,44,Pending,Not Required,34,258,Medium,In Progress,2019,Shimla,Industrial Corridor Development Project 1064,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Compensation Initiated,Rural,No,Not Started,Not Started,0,Completed
LA-201064,PLOT-06467,PARCEL-06467,Himachal Pradesh,Industrial Corridor,15.0,28.4,4,80.5,0,82,24.4,20.7,44,Pending,Not Required,51,258,Medium,In Progress,2020,Shimla,Industrial Corridor Development Project 1064,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Completed
LA-201064,PLOT-06468,PARCEL-06468,Himachal Pradesh,Industrial Corridor,15.0,72.3,2,74.1,0,82,61.2,54.2,44,Approved,Not Required,142,258,Medium,In Progress,2021,Shimla,Industrial Corridor Development Project 1064,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Environmental Clearance Received,Rural,No,Not Started,Partially Complete,0,Completed
LA-201064,PLOT-06469,PARCEL-06469,Himachal Pradesh,Industrial Corridor,15.0,85.5,1,63.9,0,82,75.9,73.2,44,Approved,Not Required,218,258,Medium,Near Completion,2023,Shimla,Industrial Corridor Development Project 1064,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,0,Completed
LA-201064,PLOT-06470,PARCEL-06470,Himachal Pradesh,Industrial Corridor,15.0,100.0,0,53.7,0,82,88.2,70.0,44,Approved,Not Required,215,258,Medium,Completed,2024,Shimla,Industrial Corridor Development Project 1064,Independent / Synthetic Project,Simulated but behaviourally constrained,Dept. for Promotion of Industry & Internal Trade (DPIIT),Routine Progress,Rural,No,Partially Disbursed,Substantially Complete,0,Completed
LA-201065,PLOT-06471,PARCEL-06471,West Bengal,Airport,28.8,15.0,2,92.7,0,72,8.7,13.0,43,Pending,Not Required,2,277,Medium,Early Stage,2022,Durgapur,Airport Development Project 1065,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-201065,PLOT-06472,PARCEL-06472,West Bengal,Airport,28.8,21.1,4,81.9,0,72,18.3,16.3,43,Pending,Not Required,71,277,Medium,In Progress,2023,Durgapur,Airport Development Project 1065,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-201065,PLOT-06473,PARCEL-06473,West Bengal,Airport,28.8,21.8,3,79.4,0,72,16.2,19.3,43,Pending,Not Required,188,277,Medium,In Progress,2024,Durgapur,Airport Development Project 1065,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-201065,PLOT-06474,PARCEL-06474,West Bengal,Airport,28.8,24.3,1,77.1,0,72,19.3,22.3,43,Pending,Not Required,277,277,Medium,In Progress,2025,Durgapur,Airport Development Project 1065,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Environmental Clearance Pending,Rural,No,Not Started,Not Started,0,Ongoing
LA-201066,PLOT-06475,PARCEL-06475,Delhi,Irrigation,15.0,20.6,4,91.0,0,67,11.8,16.7,34,Not Required,Not Required,30,81,Low,Early Stage,2019,New Delhi,Irrigation Development Project 1066,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Urban,No,Not Started,Not Started,0,Completed
LA-201066,PLOT-06476,PARCEL-06476,Delhi,Irrigation,15.0,35.4,3,79.6,0,67,24.6,25.1,34,Not Required,Not Required,0,81,Low,In Progress,2020,New Delhi,Irrigation Development Project 1066,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Compensation Initiated,Urban,No,Not Started,Not Started,0,Completed
LA-201066,PLOT-06477,PARCEL-06477,Delhi,Irrigation,15.0,58.8,3,69.7,0,67,47.2,44.6,34,Not Required,Not Required,23,81,Low,In Progress,2021,New Delhi,Irrigation Development Project 1066,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Urban,No,Not Started,Partially Complete,0,Completed
LA-201066,PLOT-06478,PARCEL-06478,Delhi,Irrigation,15.0,92.0,0,58.0,0,67,66.6,67.2,34,Not Required,Not Required,37,81,Low,Near Completion,2022,New Delhi,Irrigation Development Project 1066,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Urban,No,Partially Disbursed,Partially Complete,2,Completed
LA-201066,PLOT-06479,PARCEL-06479,Delhi,Irrigation,15.0,100.0,0,42.6,0,67,89.0,88.0,34,Not Required,Not Required,43,81,Low,Completed,2023,New Delhi,Irrigation Development Project 1066,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Urban,No,Partially Disbursed,Substantially Complete,4,Completed
LA-201067,PLOT-06480,PARCEL-06480,Maharashtra,Irrigation,15.0,1.2,0,97.7,0,114,0.9,1.0,26,Approved,Not Required,0,0,Low,Early Stage,2023,Aurangabad,Irrigation Development Project 1067,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201067,PLOT-06481,PARCEL-06481,Maharashtra,Irrigation,15.0,32.1,2,79.8,0,114,20.8,26.0,26,Pending,Not Required,0,0,Low,In Progress,2024,Aurangabad,Irrigation Development Project 1067,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-201067,PLOT-06482,PARCEL-06482,Maharashtra,Irrigation,15.0,53.6,3,69.2,0,114,43.7,40.0,26,Approved,Not Required,0,0,Low,In Progress,2025,Aurangabad,Irrigation Development Project 1067,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Routine Progress,Rural,No,Not Started,Partially Complete,0,Ongoing
LA-201068,PLOT-06483,PARCEL-06483,Bihar,Irrigation,15.0,14.2,1,94.4,0,130,9.0,12.3,27,Not Required,Not Required,0,0,Low,Early Stage,2023,Bhagalpur,Irrigation Development Project 1068,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-201068,PLOT-06484,PARCEL-06484,Bihar,Irrigation,15.0,19.0,1,87.3,0,130,14.3,17.8,27,Not Required,Not Required,0,0,Low,In Progress,2024,Bhagalpur,Irrigation Development Project 1068,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,Compensation Initiated,Urban,No,Not Started,Not Started,0,Ongoing
LA-201068,PLOT-06485,PARCEL-06485,Bihar,Irrigation,15.0,28.4,3,78.2,0,130,20.3,24.9,27,Not Required,Not Required,0,0,Low,In Progress,2025,Bhagalpur,Irrigation Development Project 1068,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Jal Shakti,No Major Update,Urban,No,Not Started,Not Started,3,Ongoing
LA-201069,PLOT-06486,PARCEL-06486,Gujarat,Metro,30.7,6.3,1,90.7,0,38,3.8,5.7,72,Not Required,Not Required,0,0,Low,Early Stage,2020,Vadodara,Metro Development Project 1069,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Notification Issued,Urban,No,Not Started,Not Started,0,Ongoing
LA-201069,PLOT-06487,PARCEL-06487,Gujarat,Metro,30.7,17.7,0,77.3,0,38,13.0,12.9,72,Not Required,Not Required,0,0,Low,In Progress,2021,Vadodara,Metro Development Project 1069,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Objections Filed,Urban,No,Not Started,Not Started,14,Ongoing
LA-201069,PLOT-06488,PARCEL-06488,Gujarat,Metro,30.7,32.3,0,67.4,0,38,28.2,29.4,72,Not Required,Not Required,0,0,Low,In Progress,2023,Vadodara,Metro Development Project 1069,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Routine Progress,Urban,No,Not Started,Not Started,14,Ongoing
LA-201069,PLOT-06489,PARCEL-06489,Gujarat,Metro,30.7,41.1,1,55.4,0,38,27.5,32.0,72,Not Required,Not Required,0,0,Low,In Progress,2024,Vadodara,Metro Development Project 1069,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,Routine Progress,Urban,No,Partially Disbursed,Not Started,14,Ongoing
LA-201069,PLOT-06490,PARCEL-06490,Gujarat,Metro,30.7,48.1,2,44.2,0,38,35.8,45.1,72,Not Required,Not Required,0,0,Low,In Progress,2025,Vadodara,Metro Development Project 1069,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Housing & Urban Affairs,No Major Update,Urban,No,Partially Disbursed,Partially Complete,14,Ongoing
LA-201070,PLOT-06491,PARCEL-06491,Gujarat,Railway,15.0,0.6,1,97.9,0,96,0.5,0.6,22,Approved,Not Required,0,172,Medium,Early Stage,2017,Bhavnagar,Railway Development Project 1070,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Completed
LA-201070,PLOT-06492,PARCEL-06492,Gujarat,Railway,15.0,39.7,0,89.0,0,96,35.1,37.4,22,Approved,Not Required,45,172,Medium,In Progress,2018,Bhavnagar,Railway Development Project 1070,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Compensation Initiated,Rural,No,Not Started,Partially Complete,0,Completed
LA-201070,PLOT-06493,PARCEL-06493,Gujarat,Railway,15.0,54.1,0,82.6,0,96,31.4,49.8,22,Approved,Not Required,42,172,Medium,In Progress,2019,Bhavnagar,Railway Development Project 1070,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Routine Progress,Rural,No,Not Started,Not Started,0,Completed
LA-201070,PLOT-06494,PARCEL-06494,Gujarat,Railway,15.0,57.1,0,80.4,2,96,39.2,43.5,22,Approved,Not Required,27,172,Medium,In Progress,2020,Bhavnagar,Railway Development Project 1070,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Litigation Begins,Rural,No,Not Started,Partially Complete,0,Completed
LA-201070,PLOT-06495,PARCEL-06495,Gujarat,Railway,15.0,84.4,0,62.7,2,96,55.4,60.9,22,Approved,Not Required,81,172,Medium,Near Completion,2021,Bhavnagar,Railway Development Project 1070,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,Litigation Resolved,Rural,No,Partially Disbursed,Partially Complete,0,Completed
LA-201070,PLOT-06496,PARCEL-06496,Gujarat,Railway,15.0,100.0,0,48.4,2,96,77.5,92.3,22,Approved,Not Required,99,172,Medium,Completed,2022,Bhavnagar,Railway Development Project 1070,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Railways,No Major Update,Rural,No,Partially Disbursed,Substantially Complete,0,Completed
LA-201071,PLOT-06497,PARCEL-06497,Andhra Pradesh,Airport,15.0,3.4,1,85.3,0,103,1.9,3.1,51,Pending,Not Required,0,550,High,Early Stage,2015,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Notification Issued,Rural,No,Not Started,Not Started,0,Ongoing
LA-201071,PLOT-06498,PARCEL-06498,Andhra Pradesh,Airport,15.0,12.4,3,75.0,0,103,7.0,8.9,51,Pending,Not Required,78,550,High,In Progress,2016,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Compensation Initiated,Rural,No,Not Started,Not Started,0,Ongoing
LA-201071,PLOT-06499,PARCEL-06499,Andhra Pradesh,Airport,15.0,14.8,1,70.7,0,103,13.0,11.8,51,Approved,Not Required,143,550,High,In Progress,2017,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Environmental Clearance Received,Rural,No,Not Started,Not Started,0,Ongoing
LA-201071,PLOT-06500,PARCEL-06500,Andhra Pradesh,Airport,15.0,15.3,1,68.1,0,103,8.8,11.6,51,Pending,Not Required,179,550,High,In Progress,2018,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Administrative Review,Rural,No,Not Started,Not Started,0,Ongoing
LA-201071,PLOT-06501,PARCEL-06501,Andhra Pradesh,Airport,15.0,26.6,2,62.7,0,103,15.8,19.2,51,Pending,Not Required,216,550,High,In Progress,2019,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),No Major Update,Rural,No,Partially Disbursed,Not Started,0,Ongoing
LA-201071,PLOT-06502,PARCEL-06502,Andhra Pradesh,Airport,15.0,33.0,3,52.3,0,103,20.2,27.4,51,Pending,Not Required,245,550,High,In Progress,2020,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Routine Progress,Rural,No,Partially Disbursed,Not Started,2,Ongoing
LA-201071,PLOT-06503,PARCEL-06503,Andhra Pradesh,Airport,15.0,39.3,3,47.3,0,103,22.2,34.4,51,Approved,Not Required,279,550,High,In Progress,2021,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Routine Progress,Rural,No,Partially Disbursed,Not Started,2,Ongoing
LA-201071,PLOT-06504,PARCEL-06504,Andhra Pradesh,Airport,15.0,51.2,0,42.4,0,103,45.6,41.7,51,Approved,Not Required,354,550,High,In Progress,2022,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),No Major Update,Rural,No,Partially Disbursed,Partially Complete,2,Ongoing
LA-201071,PLOT-06505,PARCEL-06505,Andhra Pradesh,Airport,15.0,57.2,0,34.9,0,103,41.9,52.7,51,Approved,Not Required,461,550,High,In Progress,2023,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Routine Progress,Rural,No,Partially Disbursed,Partially Complete,2,Ongoing
LA-201071,PLOT-06506,PARCEL-06506,Andhra Pradesh,Airport,15.0,63.7,0,27.1,0,103,45.6,50.7,51,Approved,Not Required,550,550,High,In Progress,2025,Visakhapatnam,Airport Development Project 1071,Independent / Synthetic Project,Simulated but behaviourally constrained,Ministry of Civil Aviation (AAI),Routine Progress,Rural,No,Substantially Disbursed,Partially Complete,2,Ongoing
